user_id,session_id,event_date,signup_date,plan,country,device,company_size,feature_used,prompt_category,ai_model,prompt_length_words,tokens_used,latency_seconds,session_duration_minutes,prompts_in_session,regenerated_response,copied_response,rating,feedback,converted_to_paid,revenue_usd,retained_7d,error_flag,response_success
U0125,SESS00269,2026-03-19,2025-08-02,Free,India,Mobile,Startup,File Upload,Education,GPT-4o-mini,67,564,1.87,6.5,2,No,No,4,Positive,No,0.00,No,No,Yes
U0126,SESS00270,2026-03-03,2026-03-02,Free,Canada,Mobile,Individual,Search,Coding,GPT-4o-mini,93,516,1.55,7.9,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0126,SESS00270,2026-03-03,2026-03-02,Free,Canada,Mobile,Individual,File Upload,Marketing,GPT-4o-mini,41,535,2.15,7.9,2,No,No,5,Positive,No,0.00,No,No,Yes
U0126,SESS00271,2026-03-14,2026-03-02,Free,Canada,Tablet,Individual,Search,Writing,GPT-4o-mini,96,493,1.85,3.9,2,No,No,3,Neutral,No,0.00,No,No,Yes
U0126,SESS00271,2026-03-14,2026-03-02,Free,Canada,Tablet,Individual,Chat,Marketing,GPT-4o-mini,103,547,2.24,3.9,2,No,No,3,Neutral,No,0.00,No,No,Yes
U0127,SESS00272,2026-01-18,2025-08-06,Free,United Kingdom,Mobile,Individual,Voice,Research,GPT-4o,107,450,3.43,15.9,2,No,No,2,Negative,No,0.00,Yes,Yes,No
U0127,SESS00272,2026-01-18,2025-08-06,Free,United Kingdom,Mobile,Individual,Search,Coding,GPT-4.1,46,324,2.51,15.9,2,Yes,Yes,5,Positive,No,0.00,Yes,No,Yes
U0127,SESS00273,2026-03-20,2025-08-06,Free,United Kingdom,Desktop,Individual,Chat,Data Analysis,GPT-4o,21,412,2.4,11.9,2,No,No,4,Positive,No,0.00,Yes,No,Yes
U0127,SESS00273,2026-03-20,2025-08-06,Free,United Kingdom,Desktop,Individual,Image Generation,Data Analysis,GPT-4o,80,212,8.52,11.9,2,Yes,No,2,Negative,No,0.00,Yes,No,Yes
U0128,SESS00274,2026-01-22,2025-09-01,Pro,United States,Desktop,Startup,Chat,Customer Support,GPT-4.1,39,152,3.23,9.1,3,No,Yes,5,Positive,Yes,31.15,No,No,Yes
U0128,SESS00274,2026-01-22,2025-09-01,Pro,United States,Desktop,Startup,Search,Research,GPT-4o,74,263,1.6,9.1,3,No,No,5,Neutral,Yes,31.15,No,No,Yes
U0128,SESS00274,2026-01-22,2025-09-01,Pro,United States,Desktop,Startup,Chat,Writing,GPT-4.1,69,333,2.61,9.1,3,Yes,No,1,Negative,Yes,31.15,No,Yes,No
U0128,SESS00275,2026-02-16,2025-09-01,Pro,United States,Mobile,Startup,Search,Data Analysis,GPT-4.1,65,334,2.93,8.6,3,Yes,No,3,Neutral,Yes,31.15,No,No,Yes
U0128,SESS00275,2026-02-16,2025-09-01,Pro,United States,Mobile,Startup,Chat,Writing,GPT-4o-mini,21,145,1.08,8.6,3,Yes,No,4,Positive,Yes,31.15,No,No,Yes
U0128,SESS00275,2026-02-16,2025-09-01,Pro,United States,Mobile,Startup,File Upload,Education,GPT-4.1,47,580,4.2,8.6,3,No,Yes,2,Negative,Yes,31.15,No,No,Yes
U0129,SESS00276,2026-01-24,2025-09-28,Free,United States,Mobile,Individual,Search,Writing,GPT-4o,52,379,1.15,5.4,2,No,No,3,Neutral,No,0.00,Yes,No,Yes
U0129,SESS00276,2026-01-24,2025-09-28,Free,United States,Mobile,Individual,Chat,Research,GPT-4o-mini,50,276,1.93,5.4,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0129,SESS00277,2026-02-02,2025-09-28,Free,United States,Mobile,Individual,Search,Education,GPT-4o-mini,67,469,1.75,9.0,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0129,SESS00277,2026-02-02,2025-09-28,Free,United States,Mobile,Individual,Image Generation,Writing,GPT-4o-mini,59,576,7.97,9.0,2,Yes,No,3,Negative,No,0.00,Yes,No,Yes
U0130,SESS00278,2026-01-14,2025-11-05,Pro,India,Desktop,SMB,Search,Writing,GPT-4o,30,371,1.26,16.0,2,No,No,3,Positive,Yes,28.27,Yes,No,Yes
U0130,SESS00278,2026-01-14,2025-11-05,Pro,India,Desktop,SMB,Voice,Customer Support,GPT-4o,210,793,3.52,16.0,2,No,Yes,5,Positive,Yes,28.27,Yes,No,Yes
U0130,SESS00279,2026-01-25,2025-11-05,Pro,India,Desktop,SMB,Chat,Marketing,GPT-4o,115,716,2.67,8.5,2,Yes,No,1,Negative,Yes,28.27,Yes,Yes,No
U0130,SESS00279,2026-01-25,2025-11-05,Pro,India,Desktop,SMB,Chat,Data Analysis,GPT-4o,68,464,1.88,8.5,2,No,No,5,Positive,Yes,28.27,Yes,No,Yes
U0130,SESS00280,2026-01-30,2025-11-05,Pro,India,Tablet,SMB,File Upload,Writing,GPT-4.1,72,464,2.62,6.2,2,No,Yes,2,Negative,Yes,28.27,Yes,Yes,No
U0130,SESS00280,2026-01-30,2025-11-05,Pro,India,Tablet,SMB,Chat,Marketing,GPT-4o,88,242,1.52,6.2,2,No,No,5,Positive,Yes,28.27,Yes,No,Yes
U0131,SESS00281,2026-01-09,2025-10-28,Free,Brazil,Mobile,Individual,Search,Marketing,GPT-4.1,29,194,1.71,9.9,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0131,SESS00281,2026-01-09,2025-10-28,Free,Brazil,Mobile,Individual,Image Generation,Coding,GPT-4o,37,486,4.45,9.9,2,No,No,4,Positive,No,0.00,No,No,Yes
U0131,SESS00282,2026-01-18,2025-10-28,Free,Brazil,Desktop,Individual,Chat,Coding,GPT-4o-mini,21,147,1.68,6.1,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0131,SESS00282,2026-01-18,2025-10-28,Free,Brazil,Desktop,Individual,Search,Education,GPT-4o-mini,31,349,1.51,6.1,2,No,No,3,Negative,No,0.00,No,No,Yes
U0132,SESS00283,2026-01-02,2025-08-07,Free,United States,Desktop,Individual,Chat,Education,GPT-4o-mini,98,296,2.29,6.9,2,No,No,2,Negative,No,0.00,Yes,No,Yes
U0132,SESS00283,2026-01-02,2025-08-07,Free,United States,Desktop,Individual,Chat,Coding,GPT-4o-mini,30,478,2.54,6.9,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0132,SESS00284,2026-01-29,2025-08-07,Free,United States,Desktop,Individual,Image Generation,Customer Support,GPT-4o-mini,50,398,4.08,10.4,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0132,SESS00284,2026-01-29,2025-08-07,Free,United States,Desktop,Individual,Image Generation,Marketing,GPT-4o-mini,130,263,5.84,10.4,2,Yes,No,3,Negative,No,0.00,Yes,No,Yes
U0133,SESS00285,2026-01-11,2025-08-03,Enterprise,United Kingdom,Mobile,Enterprise,File Upload,Education,GPT-4o-mini,84,461,2.17,8.0,3,No,No,5,Positive,Yes,395.44,Yes,No,Yes
U0133,SESS00285,2026-01-11,2025-08-03,Enterprise,United Kingdom,Mobile,Enterprise,Search,Education,GPT-4o,27,538,2.17,8.0,3,Yes,No,2,Negative,Yes,395.44,Yes,No,Yes
U0133,SESS00285,2026-01-11,2025-08-03,Enterprise,United Kingdom,Mobile,Enterprise,Chat,Education,GPT-4.1,21,179,2.0,8.0,3,No,Yes,4,Positive,Yes,395.44,Yes,No,Yes
U0133,SESS00286,2026-01-30,2025-08-03,Enterprise,United Kingdom,Desktop,Enterprise,Chat,Customer Support,GPT-4.1,23,563,3.11,5.1,2,No,No,1,Negative,Yes,395.44,Yes,Yes,No
U0133,SESS00286,2026-01-30,2025-08-03,Enterprise,United Kingdom,Desktop,Enterprise,Search,Marketing,GPT-4.1,36,624,1.63,5.1,2,No,Yes,5,Positive,Yes,395.44,Yes,No,Yes
U0133,SESS00287,2026-03-31,2025-08-03,Enterprise,United Kingdom,Mobile,Enterprise,Chat,Customer Support,GPT-4.1,57,588,1.4,11.2,3,No,Yes,4,Positive,Yes,395.44,Yes,No,Yes
U0133,SESS00287,2026-03-31,2025-08-03,Enterprise,United Kingdom,Mobile,Enterprise,Chat,Coding,GPT-4o,37,543,1.29,11.2,3,No,No,4,Positive,Yes,395.44,Yes,No,Yes
U0133,SESS00287,2026-03-31,2025-08-03,Enterprise,United Kingdom,Mobile,Enterprise,Search,Data Analysis,GPT-4o,71,319,2.29,11.2,3,No,No,5,Positive,Yes,395.44,Yes,No,Yes
U0134,SESS00288,2026-02-26,2026-01-24,Free,Germany,Desktop,SMB,Chat,Research,GPT-4.1,33,148,2.35,7.5,2,Yes,No,3,Neutral,No,0.00,No,No,Yes
U0134,SESS00288,2026-02-26,2026-01-24,Free,Germany,Desktop,SMB,Image Generation,Data Analysis,GPT-4o-mini,79,241,7.48,7.5,2,Yes,No,1,Negative,No,0.00,No,No,Yes
U0134,SESS00289,2026-03-31,2026-01-24,Free,Germany,Desktop,SMB,Search,Research,GPT-4o,74,454,2.47,14.7,2,Yes,No,1,Neutral,No,0.00,No,No,Yes
U0134,SESS00289,2026-03-31,2026-01-24,Free,Germany,Desktop,SMB,Image Generation,Data Analysis,GPT-4o-mini,30,506,6.39,14.7,2,No,No,4,Positive,No,0.00,No,No,Yes
U0135,SESS00290,2026-01-21,2025-11-01,Free,Canada,Desktop,Individual,Search,Writing,GPT-4o-mini,29,361,1.83,3.2,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0135,SESS00290,2026-01-21,2025-11-01,Free,Canada,Desktop,Individual,Search,Marketing,GPT-4o-mini,33,349,1.73,3.2,2,No,No,2,Negative,No,0.00,Yes,No,Yes
U0135,SESS00291,2026-03-24,2025-11-01,Free,Canada,Mobile,Individual,Chat,Research,GPT-4o-mini,16,296,1.3,4.8,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0135,SESS00291,2026-03-24,2025-11-01,Free,Canada,Mobile,Individual,File Upload,Data Analysis,GPT-4o,50,459,4.64,4.8,2,Yes,No,2,Negative,No,0.00,Yes,No,Yes
U0136,SESS00292,2026-02-01,2025-05-24,Free,Germany,Mobile,Individual,Chat,Data Analysis,GPT-4o-mini,52,403,2.41,7.7,2,No,No,5,Positive,No,0.00,No,No,Yes
U0136,SESS00292,2026-02-01,2025-05-24,Free,Germany,Mobile,Individual,Chat,Customer Support,GPT-4o-mini,72,529,2.16,7.7,2,No,No,1,Neutral,No,0.00,No,Yes,No
U0136,SESS00293,2026-03-04,2025-05-24,Free,Germany,Mobile,Individual,Search,Marketing,GPT-4o,171,456,2.41,20.1,2,Yes,Yes,1,Negative,No,0.00,No,No,Yes
U0136,SESS00293,2026-03-04,2025-05-24,Free,Germany,Mobile,Individual,Voice,Writing,GPT-4o,14,216,3.18,20.1,2,No,No,3,Positive,No,0.00,No,No,Yes
U0137,SESS00294,2026-03-24,2026-03-23,Pro,United States,Desktop,SMB,Chat,Coding,GPT-4o,23,467,2.89,11.1,4,Yes,No,1,Negative,Yes,27.27,No,No,Yes
U0137,SESS00294,2026-03-24,2026-03-23,Pro,United States,Desktop,SMB,File Upload,Research,GPT-4.1,58,244,2.67,11.1,4,Yes,No,3,Neutral,Yes,27.27,No,No,Yes
U0137,SESS00294,2026-03-24,2026-03-23,Pro,United States,Desktop,SMB,Chat,Customer Support,GPT-4o-mini,96,246,2.61,11.1,4,No,Yes,5,Positive,Yes,27.27,No,No,Yes
U0137,SESS00294,2026-03-24,2026-03-23,Pro,United States,Desktop,SMB,File Upload,Customer Support,GPT-4o-mini,24,91,2.34,11.1,4,No,No,1,Negative,Yes,27.27,No,Yes,No
U0137,SESS00295,2026-03-29,2026-03-23,Pro,United States,Mobile,SMB,Search,Research,GPT-4.1,83,601,3.02,6.5,2,No,No,5,Neutral,Yes,27.27,No,No,Yes
U0137,SESS00295,2026-03-29,2026-03-23,Pro,United States,Mobile,SMB,Chat,Data Analysis,GPT-4o-mini,55,514,1.94,6.5,2,No,No,3,Neutral,Yes,27.27,No,No,Yes
U0138,SESS00296,2026-02-26,2025-12-12,Free,United Kingdom,Desktop,Individual,Chat,Customer Support,GPT-4o-mini,62,282,2.37,3.0,2,No,No,3,Neutral,No,0.00,Yes,No,Yes
U0138,SESS00296,2026-02-26,2025-12-12,Free,United Kingdom,Desktop,Individual,File Upload,Marketing,GPT-4o-mini,49,277,3.22,3.0,2,No,No,1,Negative,No,0.00,Yes,No,Yes
U0138,SESS00297,2026-03-21,2025-12-12,Free,United Kingdom,Mobile,Individual,File Upload,Writing,GPT-4o-mini,61,261,3.3,3.9,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0138,SESS00297,2026-03-21,2025-12-12,Free,United Kingdom,Mobile,Individual,Chat,Customer Support,GPT-4o-mini,116,530,1.07,3.9,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0139,SESS00298,2026-01-30,2025-06-28,Free,United States,Tablet,Startup,Search,Writing,GPT-4o,55,577,1.14,7.4,2,No,Yes,5,Neutral,No,0.00,No,No,Yes
U0139,SESS00298,2026-01-30,2025-06-28,Free,United States,Tablet,Startup,Chat,Customer Support,GPT-4o-mini,23,178,1.37,7.4,2,No,No,2,Negative,No,0.00,No,No,Yes
U0139,SESS00299,2026-02-14,2025-06-28,Free,United States,Desktop,Startup,Chat,Education,GPT-4o-mini,19,507,2.32,5.0,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0139,SESS00299,2026-02-14,2025-06-28,Free,United States,Desktop,Startup,Chat,Research,GPT-4.1,144,457,1.33,5.0,2,No,No,5,Positive,No,0.00,No,No,Yes
U0140,SESS00300,2026-03-03,2025-05-28,Free,United States,Mobile,Individual,File Upload,Coding,GPT-4o-mini,69,413,3.16,10.1,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0140,SESS00300,2026-03-03,2025-05-28,Free,United States,Mobile,Individual,Image Generation,Data Analysis,GPT-4o-mini,21,220,8.09,10.1,2,No,Yes,2,Negative,No,0.00,Yes,No,Yes
U0140,SESS00301,2026-03-26,2025-05-28,Free,United States,Tablet,Individual,Search,Research,GPT-4o,56,212,2.59,7.1,2,No,No,1,Negative,No,0.00,Yes,Yes,No
U0140,SESS00301,2026-03-26,2025-05-28,Free,United States,Tablet,Individual,Chat,Research,GPT-4.1,31,379,1.05,7.1,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0141,SESS00302,2026-01-30,2025-09-05,Pro,Singapore,Desktop,Individual,Chat,Writing,GPT-4o,107,633,2.34,8.3,2,Yes,No,3,Positive,Yes,34.11,Yes,No,Yes
U0141,SESS00302,2026-01-30,2025-09-05,Pro,Singapore,Desktop,Individual,Chat,Writing,GPT-4.1,103,517,2.05,8.3,2,No,No,5,Positive,Yes,34.11,Yes,No,Yes
U0141,SESS00303,2026-02-17,2025-09-05,Pro,Singapore,Desktop,Individual,Chat,Writing,GPT-4.1,24,284,2.35,12.5,2,Yes,No,4,Positive,Yes,34.11,Yes,No,Yes
U0141,SESS00303,2026-02-17,2025-09-05,Pro,Singapore,Desktop,Individual,Voice,Research,GPT-4o,52,519,2.65,12.5,2,No,No,3,Neutral,Yes,34.11,Yes,No,Yes
U0141,SESS00304,2026-02-21,2025-09-05,Pro,Singapore,Tablet,Individual,File Upload,Coding,GPT-4o-mini,35,278,4.19,7.1,2,No,Yes,4,Positive,Yes,34.11,Yes,No,Yes
U0141,SESS00304,2026-02-21,2025-09-05,Pro,Singapore,Tablet,Individual,Chat,Coding,GPT-4o-mini,21,496,0.93,7.1,2,No,No,4,Positive,Yes,34.11,Yes,No,Yes
U0142,SESS00305,2026-02-13,2026-01-23,Pro,United Kingdom,Desktop,Startup,Image Generation,Research,GPT-4o-mini,41,486,3.69,15.9,2,No,Yes,5,Positive,Yes,37.71,Yes,No,Yes
U0142,SESS00305,2026-02-13,2026-01-23,Pro,United Kingdom,Desktop,Startup,Search,Writing,GPT-4.1,32,560,2.42,15.9,2,No,No,3,Neutral,Yes,37.71,Yes,No,Yes
U0142,SESS00306,2026-03-05,2026-01-23,Pro,United Kingdom,Desktop,Startup,Chat,Coding,GPT-4.1,49,309,3.22,12.2,2,No,No,1,Negative,Yes,37.71,Yes,No,Yes
U0142,SESS00306,2026-03-05,2026-01-23,Pro,United Kingdom,Desktop,Startup,Image Generation,Data Analysis,GPT-4o,130,558,4.87,12.2,2,No,No,5,Positive,Yes,37.71,Yes,No,Yes
U0142,SESS00307,2026-03-11,2026-01-23,Pro,United Kingdom,Desktop,Startup,Image Generation,Marketing,GPT-4o,39,369,6.58,10.9,2,Yes,No,1,Neutral,Yes,37.71,Yes,No,Yes
U0142,SESS00307,2026-03-11,2026-01-23,Pro,United Kingdom,Desktop,Startup,Image Generation,Research,GPT-4.1,15,169,8.23,10.9,2,No,No,1,Negative,Yes,37.71,Yes,No,Yes
U0143,SESS00308,2026-01-17,2025-10-04,Free,Australia,Mobile,SMB,Chat,Research,GPT-4o,59,165,0.99,7.4,2,Yes,No,1,Negative,No,0.00,No,Yes,No
U0143,SESS00308,2026-01-17,2025-10-04,Free,Australia,Mobile,SMB,Chat,Marketing,GPT-4.1,44,261,3.27,7.4,2,No,No,5,Positive,No,0.00,No,No,Yes
U0143,SESS00309,2026-02-01,2025-10-04,Free,Australia,Desktop,SMB,Chat,Customer Support,GPT-4o-mini,64,280,2.34,7.2,2,No,Yes,5,Neutral,No,0.00,No,No,Yes
U0143,SESS00309,2026-02-01,2025-10-04,Free,Australia,Desktop,SMB,Image Generation,Data Analysis,GPT-4o-mini,106,403,5.56,7.2,2,Yes,No,3,Neutral,No,0.00,No,No,Yes
U0144,SESS00310,2026-01-18,2025-08-15,Free,United Kingdom,Mobile,Startup,Search,Customer Support,GPT-4o-mini,23,438,2.01,6.3,2,No,No,1,Negative,No,0.00,No,No,Yes
U0144,SESS00310,2026-01-18,2025-08-15,Free,United Kingdom,Mobile,Startup,Chat,Writing,GPT-4o-mini,26,376,2.08,6.3,2,Yes,No,1,Negative,No,0.00,No,No,Yes
U0144,SESS00311,2026-01-23,2025-08-15,Free,United Kingdom,Desktop,Startup,Chat,Education,GPT-4.1,42,287,2.75,3.6,2,No,No,5,Positive,No,0.00,No,No,Yes
U0144,SESS00311,2026-01-23,2025-08-15,Free,United Kingdom,Desktop,Startup,File Upload,Coding,GPT-4o-mini,40,142,2.88,3.6,2,No,No,2,Neutral,No,0.00,No,No,Yes
U0145,SESS00312,2026-01-10,2025-07-28,Free,Germany,Desktop,Individual,Chat,Education,GPT-4o,147,521,2.85,3.3,2,Yes,Yes,2,Negative,No,0.00,No,No,Yes
U0145,SESS00312,2026-01-10,2025-07-28,Free,Germany,Desktop,Individual,Chat,Marketing,GPT-4o-mini,28,306,1.13,3.3,2,Yes,No,3,Neutral,No,0.00,No,No,Yes
U0145,SESS00313,2026-01-23,2025-07-28,Free,Germany,Desktop,Individual,Chat,Coding,GPT-4o-mini,24,407,2.1,4.7,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0145,SESS00313,2026-01-23,2025-07-28,Free,Germany,Desktop,Individual,Search,Research,GPT-4o-mini,37,443,1.64,4.7,2,No,Yes,1,Negative,No,0.00,No,No,Yes
U0146,SESS00314,2026-03-03,2026-03-01,Free,India,Mobile,Individual,File Upload,Coding,GPT-4o,19,245,4.1,5.3,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0146,SESS00314,2026-03-03,2026-03-01,Free,India,Mobile,Individual,Chat,Data Analysis,GPT-4o,25,239,1.88,5.3,2,No,No,2,Negative,No,0.00,No,No,Yes
U0146,SESS00315,2026-03-22,2026-03-01,Free,India,Desktop,Individual,File Upload,Data Analysis,GPT-4o-mini,31,390,2.82,7.3,2,Yes,No,2,Neutral,No,0.00,No,Yes,No
U0146,SESS00315,2026-03-22,2026-03-01,Free,India,Desktop,Individual,Chat,Coding,GPT-4o-mini,40,181,2.28,7.3,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0147,SESS00316,2026-01-14,2025-12-19,Free,India,Desktop,Startup,Chat,Data Analysis,GPT-4o-mini,93,300,1.05,5.8,2,Yes,Yes,3,Neutral,No,0.00,Yes,No,Yes
U0147,SESS00316,2026-01-14,2025-12-19,Free,India,Desktop,Startup,File Upload,Education,GPT-4o,24,179,3.02,5.8,2,No,No,2,Negative,No,0.00,Yes,No,Yes
U0147,SESS00317,2026-02-15,2025-12-19,Free,India,Mobile,Startup,Chat,Coding,GPT-4o-mini,33,211,1.84,7.2,2,Yes,Yes,2,Negative,No,0.00,Yes,No,Yes
U0147,SESS00317,2026-02-15,2025-12-19,Free,India,Mobile,Startup,Chat,Marketing,GPT-4o,23,486,3.03,7.2,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0148,SESS00318,2026-03-20,2026-03-17,Free,Singapore,Mobile,Startup,Chat,Education,GPT-4o-mini,33,539,1.95,5.1,2,No,No,2,Negative,No,0.00,No,No,Yes
U0148,SESS00318,2026-03-20,2026-03-17,Free,Singapore,Mobile,Startup,File Upload,Marketing,GPT-4o-mini,83,379,3.88,5.1,2,Yes,No,1,Negative,No,0.00,No,Yes,No
U0148,SESS00319,2026-03-20,2026-03-17,Free,Singapore,Desktop,Startup,File Upload,Customer Support,GPT-4o-mini,47,260,4.15,4.6,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0148,SESS00319,2026-03-20,2026-03-17,Free,Singapore,Desktop,Startup,Chat,Coding,GPT-4o-mini,53,308,0.8,4.6,2,No,No,4,Positive,No,0.00,No,No,Yes
U0149,SESS00320,2026-01-17,2025-07-16,Free,United States,Desktop,Individual,Chat,Coding,GPT-4o-mini,98,649,1.47,3.2,2,No,No,3,Neutral,No,0.00,No,No,Yes
U0149,SESS00320,2026-01-17,2025-07-16,Free,United States,Desktop,Individual,Chat,Coding,GPT-4o,98,584,1.52,3.2,2,Yes,No,4,Positive,No,0.00,No,No,Yes
U0149,SESS00321,2026-03-05,2025-07-16,Free,United States,Desktop,Individual,Chat,Coding,GPT-4o,54,440,0.95,3.8,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0149,SESS00321,2026-03-05,2025-07-16,Free,United States,Desktop,Individual,Search,Writing,GPT-4o-mini,62,231,1.13,3.8,2,Yes,No,2,Negative,No,0.00,No,No,Yes
U0150,SESS00322,2026-01-26,2025-10-05,Free,India,Desktop,Individual,Chat,Coding,GPT-4o-mini,75,241,0.82,4.7,2,Yes,No,3,Positive,No,0.00,No,No,Yes
U0150,SESS00322,2026-01-26,2025-10-05,Free,India,Desktop,Individual,File Upload,Research,GPT-4o,91,443,3.81,4.7,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0150,SESS00323,2026-02-12,2025-10-05,Free,India,Desktop,Individual,File Upload,Marketing,GPT-4o-mini,34,325,3.3,4.5,2,Yes,Yes,3,Negative,No,0.00,No,No,No
U0150,SESS00323,2026-02-12,2025-10-05,Free,India,Desktop,Individual,Chat,Coding,GPT-4o-mini,44,171,1.41,4.5,2,Yes,No,1,Negative,No,0.00,No,No,Yes
U0151,SESS00324,2026-02-03,2025-12-26,Pro,Singapore,Tablet,Startup,Image Generation,Education,GPT-4o-mini,66,399,3.57,16.4,3,Yes,Yes,2,Negative,Yes,32.49,No,Yes,No
U0151,SESS00324,2026-02-03,2025-12-26,Pro,Singapore,Tablet,Startup,Search,Coding,GPT-4o,33,119,1.66,16.4,3,No,No,5,Positive,Yes,32.49,No,No,Yes
U0151,SESS00324,2026-02-03,2025-12-26,Pro,Singapore,Tablet,Startup,Image Generation,Marketing,GPT-4.1,35,566,5.93,16.4,3,Yes,No,2,Neutral,Yes,32.49,No,No,Yes
U0151,SESS00325,2026-02-28,2025-12-26,Pro,Singapore,Mobile,Startup,File Upload,Marketing,GPT-4o-mini,27,357,2.74,13.0,3,Yes,No,3,Neutral,Yes,32.49,No,No,Yes
U0151,SESS00325,2026-02-28,2025-12-26,Pro,Singapore,Mobile,Startup,Search,Writing,GPT-4.1,75,599,2.51,13.0,3,Yes,Yes,2,Negative,Yes,32.49,No,No,Yes
U0151,SESS00325,2026-02-28,2025-12-26,Pro,Singapore,Mobile,Startup,Search,Data Analysis,GPT-4o,293,918,2.8,13.0,3,No,No,5,Positive,Yes,32.49,No,No,Yes
U0152,SESS00326,2026-01-11,2025-06-11,Free,United States,Mobile,Individual,Voice,Data Analysis,GPT-4o-mini,60,565,3.6,19.7,2,Yes,No,3,Neutral,No,0.00,No,No,Yes
U0152,SESS00326,2026-01-11,2025-06-11,Free,United States,Mobile,Individual,Image Generation,Data Analysis,GPT-4o,34,437,4.69,19.7,2,No,Yes,4,Positive,No,0.00,No,No,No
U0152,SESS00327,2026-02-23,2025-06-11,Free,United States,Desktop,Individual,Chat,Customer Support,GPT-4o-mini,31,140,2.24,4.3,2,No,No,1,Negative,No,0.00,No,Yes,No
U0152,SESS00327,2026-02-23,2025-06-11,Free,United States,Desktop,Individual,Chat,Data Analysis,GPT-4o-mini,42,386,2.5,4.3,2,No,Yes,4,Positive,No,0.00,No,No,Yes
U0153,SESS00328,2026-01-13,2025-05-14,Free,Germany,Desktop,Startup,Search,Education,GPT-4.1,73,190,1.56,4.4,2,No,Yes,4,Positive,No,0.00,Yes,No,Yes
U0153,SESS00328,2026-01-13,2025-05-14,Free,Germany,Desktop,Startup,Chat,Writing,GPT-4o-mini,80,218,2.01,4.4,2,No,Yes,3,Neutral,No,0.00,Yes,No,Yes
U0153,SESS00329,2026-03-10,2025-05-14,Free,Germany,Mobile,Startup,File Upload,Data Analysis,GPT-4o,40,188,3.4,7.0,2,No,No,5,Positive,No,0.00,Yes,No,Yes
U0153,SESS00329,2026-03-10,2025-05-14,Free,Germany,Mobile,Startup,Chat,Data Analysis,GPT-4o-mini,34,183,1.43,7.0,2,No,Yes,5,Positive,No,0.00,Yes,No,Yes
U0154,SESS00330,2026-01-17,2025-05-11,Pro,Canada,Mobile,Startup,Chat,Writing,GPT-4o,94,401,1.51,6.4,2,No,No,4,Positive,Yes,31.81,No,No,Yes
U0154,SESS00330,2026-01-17,2025-05-11,Pro,Canada,Mobile,Startup,Chat,Customer Support,GPT-4.1,24,303,3.52,6.4,2,No,Yes,5,Positive,Yes,31.81,No,No,Yes
U0154,SESS00331,2026-03-19,2025-05-11,Pro,Canada,Desktop,Startup,Chat,Coding,GPT-4.1,76,456,1.06,11.4,4,No,No,5,Neutral,Yes,31.81,No,No,Yes
U0154,SESS00331,2026-03-19,2025-05-11,Pro,Canada,Desktop,Startup,Chat,Data Analysis,GPT-4o-mini,39,494,1.08,11.4,4,Yes,Yes,4,Positive,Yes,31.81,No,No,Yes
U0154,SESS00331,2026-03-19,2025-05-11,Pro,Canada,Desktop,Startup,Search,Writing,GPT-4.1,94,308,1.23,11.4,4,Yes,No,3,Positive,Yes,31.81,No,No,Yes
U0154,SESS00331,2026-03-19,2025-05-11,Pro,Canada,Desktop,Startup,Chat,Research,GPT-4.1,73,546,3.31,11.4,4,No,Yes,4,Positive,Yes,31.81,No,No,Yes
U0155,SESS00332,2026-01-09,2025-07-29,Free,United Kingdom,Desktop,Startup,Image Generation,Coding,GPT-4o,43,476,9.16,8.1,2,Yes,No,3,Neutral,No,0.00,No,No,Yes
U0155,SESS00332,2026-01-09,2025-07-29,Free,United Kingdom,Desktop,Startup,Chat,Education,GPT-4o,75,377,1.09,8.1,2,No,Yes,5,Positive,No,0.00,No,No,Yes
U0155,SESS00333,2026-03-13,2025-07-29,Free,United Kingdom,Desktop,Startup,Chat,Customer Support,GPT-4.1,60,504,2.36,6.9,2,No,No,5,Positive,No,0.00,No,No,Yes
U0155,SESS00333,2026-03-13,2025-07-29,Free,United Kingdom,Desktop,Startup,Chat,Marketing,GPT-4o-mini,73,305,2.25,6.9,2,No,No,5,Positive,No,0.00,No,No,Yes
